candidate_id	relative_path	size_bytes	file_sha256	file_member_count	total_uncompressed_bytes	crc_verified_count	crc_failure_count	encrypted_member_count	unsafe_member_count	high_compression_ratio_count	status
0dd962f2eb05b4f4	soyod/Qi_Huang_34/genome/Qi_Huang_34.genome.zip	241442000	0973cf04a712623a497390d040a48fcb4b008dfc09b684d74977fa3366f6e727	1	1002282893	1	0	0	0	0	PASS
9f7b7bfd97b5bdd0	soyod/Qi_Huang_34/gff/Qi_Huang_34.annotation.zip	9821974	bedcf03ce4aad7af402979da83c44b17d9c6fc4084b11eaa196ef5b5eb9a039c	1	112069934	1	0	0	0	0	PASS
1d1b312af8c26dbb	soyod/Qi_Huang_34/mrna/Qi_Huang_34.mRNA.zip	27527588	dfc4e284a4d111b06a5ecca13f519b50aae3c0b290b03e516c13adcb5224c7e3	1	137781585	1	0	0	0	0	PASS
270cfb81a32f061b	soyod/Qi_Huang_34/ncrna/Qi_Huang_34.ncRNA.gff3.zip	85857	df362dd19a02ff075dac006a479a691d7524e93cdf8970f5ee2cee9acec3a17f	1	881412	1	0	0	0	0	PASS
947ecf85e106f59a	soyod/Qi_Huang_34/protein/Qi_Huang_34.protein.zip	11436638	bedd203b01e2bb21c6f1b363a23ec0aa8f8d7a6ea5db8dc85d10f12f70aa00d2	1	32841804	1	0	0	0	0	PASS
9a346fb403e6dcc5	soyod/Shi_Sheng_Chang_Ye/cds/Shi_Sheng_Chang_Ye.CDS.zip	20437625	48eeb6d2003339e90845a57d412404ec8e793a1aeb5080058b2c9598c63b914b	1	112333119	1	0	0	0	0	PASS
2463ebe00b6ba0e0	soyod/Shi_Sheng_Chang_Ye/genome/Shi_Sheng_Chang_Ye.genome.zip	249369560	9502cff6617352e6b1b60915505c80094ed269947508ad2041d656b6333cc4b5	1	1028223747	1	0	0	0	0	PASS
879ad9011faf6f88	soyod/Shi_Sheng_Chang_Ye/gff/Shi_Sheng_Chang_Ye.annotation.zip	10818165	b9cf904e48bf069b8eb37515be0fa64383613c7717691ccb2de22787d7f2d854	1	125517405	1	0	0	0	0	PASS
6bd24a5a1c744b1a	soyod/Shi_Sheng_Chang_Ye/mrna/Shi_Sheng_Chang_Ye.mRNA.zip	29971993	c2a0a5b254ff34279b07fe40c44dbc942a7e1d24fe371104b48668304ec5ab3c	1	163575030	1	0	0	0	0	PASS
5b13936f49d380b4	soyod/Shi_Sheng_Chang_Ye/ncrna/Shi_Sheng_Chang_Ye.ncRNA.gff3.zip	89068	3ed6a768c8f7946a368af08ddc974c4c642265a3c78f66fa13d4f4d00484b7d0	1	916393	1	0	0	0	0	PASS
aed53eae6f98aaba	soyod/Shi_Sheng_Chang_Ye/protein/Shi_Sheng_Chang_Ye.protein.zip	12386694	680e848ee8bdcfa4def8aed01721cef0a1ce216bf7f6d8c653f965804d9e90e7	1	38618283	1	0	0	0	0	PASS
6decd0ef24c6fd1d	soyod/Tian_Long_1/gff/Tian_Long_1.annotation.zip	6746537	22d1978d7d3800b583330742fe6bcdddd81970f3596a88ce9bae254732765cc0	1	74093144	1	0	0	0	0	PASS
883fec970374ac00	soyod/Tie_Feng_18/cds/Tie_Feng_18.CDS.zip	18797403	ad038e5a587f8d970ec928b904aee947f35ffdd19bd34a136a46e6753f5c7475	1	101482168	1	0	0	0	0	PASS
deebbeaa4311ff23	soyod/Tie_Feng_18/genome/Tie_Feng_18.genome.zip	242670660	2ed7af783d24a0225a02212afca5bd4850024acdd65a59a0f37f67e41962cba7	1	1011073921	1	0	0	0	0	PASS
ae5afb618217286c	soyod/Tie_Feng_18/gff/Tie_Feng_18.annotation.zip	10180068	04bf24548a773a1238aea7216fbb018a3e2d83d7231807a8e51e962498cb4dfa	1	117237701	1	0	0	0	0	PASS
fd6851b2c3d3d1fa	soyod/Tie_Feng_18/mrna/Tie_Feng_18.mRNA.zip	28412722	0dc93058beb7f5f9b9793fd241ef4337f50e82e05ad57b64247575576bcf7265	1	148061285	1	0	0	0	0	PASS
4f81f7c66b4db874	soyod/Tie_Feng_18/ncrna/Tie_Feng_18.ncRNA.gff3.zip	87158	2581f277a5f6e11030d1521f765c229584b3a1b99619498b55f391f14f802aa0	1	898313	1	0	0	0	0	PASS
12fed5f569a4aed3	soyod/Tie_Feng_18/protein/Tie_Feng_18.protein.zip	11720911	e5deb1e859cefab2f7f1bafa29aa8bf9e71c64d3f8bd9faedebef503b09e80f5	1	34896312	1	0	0	0	0	PASS
b1dcbabc29a07430	soyod/Tie_Jia_Si_Li_Huang/cds/Tie_Jia_Si_Li_Huang.CDS.zip	19691207	b7aa56ff3e2d1bc989b1fa386153a3e7b33f3ed57823ac5e467ce77b045787c6	1	110810019	1	0	0	0	0	PASS
750bd8afed15b66a	soyod/Tie_Jia_Si_Li_Huang/genome/Tie_Jia_Si_Li_Huang.genome.zip	243306660	ff51742af539305d8cd914c61301758aa861a8e5537b3b8bf6589f1e6ae2e77c	1	999714116	1	0	0	0	0	PASS
acc738f6a567d8fe	soyod/Tie_Jia_Si_Li_Huang/gff/Tie_Jia_Si_Li_Huang.annotation.zip	10717561	1e07530d1058d1f808465869f1a64cd90afa0eeccde915735c63406f7463bbc5	1	124427539	1	0	0	0	0	PASS
d43431b39d965e42	soyod/Tie_Jia_Si_Li_Huang/mrna/Tie_Jia_Si_Li_Huang.mRNA.zip	30364590	9b177a7b941317f29326a70225ca9cfd8da0fd5db16ce9f939ff04e24bc52036	1	163184084	1	0	0	0	0	PASS
cc3ddc562788eadf	soyod/Tie_Jia_Si_Li_Huang/ncrna/Tie_Jia_Si_Li_Huang.ncRNA.gff3.zip	88238	43d12546f65675deea1fcf492600893e81573226d040203953e7b348654e4439	1	907115	1	0	0	0	0	PASS
94e3569aafa47ef9	soyod/Tie_Jia_Si_Li_Huang/protein/Tie_Jia_Si_Li_Huang.protein.zip	12177918	d03dcbc02e71dcff3a99b67c62f0983a709c1a70b7d8027af18fb6d2d3bc867c	1	38100368	1	0	0	0	0	PASS
8ac645b25be72f2a	soyod/Tong_Shan_Tian_E_Dan/cds/Tong_Shan_Tian_E_Dan.CDS.zip	19003882	0cb6adc8f5396597b22a2bdff6ca2a7dcc206567bbbaa21ed31d5e0264db3b28	1	102070384	1	0	0	0	0	PASS
b2c698f98d9f20fb	soyod/Tong_Shan_Tian_E_Dan/genome/Tong_Shan_Tian_E_Dan.genome.zip	249604801	a1055cd5ff1f42d9c0b2224cd0ce7fa600fc7c2f4bbd4ff3ff686faac3f76ad7	1	1039514171	1	0	0	0	0	PASS
bc6689fb947a6f61	soyod/Tong_Shan_Tian_E_Dan/gff/Tong_Shan_Tian_E_Dan.annotation.zip	10283968	42b2bba419242b29c2c56d4726db5900d459224f00310ceb61faca14cd95f085	1	118585935	1	0	0	0	0	PASS
21661c4a03ab5620	soyod/Tong_Shan_Tian_E_Dan/mrna/Tong_Shan_Tian_E_Dan.mRNA.zip	28721954	5ccb6e2acadaa792b3b96e1739679fae8260b893f62f71c86b4ec722b3f0c6d0	1	149233819	1	0	0	0	0	PASS
a7d3d9b6d017c58f	soyod/Tong_Shan_Tian_E_Dan/ncrna/Tong_Shan_Tian_E_Dan.ncRNA.gff3.zip	86507	cc0d1d2d0f3c644d33047386947a18c1fca8de46dbf3f844250f3f4182e037b4	1	887062	1	0	0	0	0	PASS
45db774006f69c96	soyod/Tong_Shan_Tian_E_Dan/protein/Tong_Shan_Tian_E_Dan.protein.zip	11802644	ed95350e08543b35e31b95de5fe02b4a2804263a8fde9fab7c17fc93f6f0f70b	1	35104816	1	0	0	0	0	PASS
2ef3163a710cf611	soyod/W05/genome/W05.genome.zip	242677694	eb29f495d78a7a1b97c68da8d564410a077e6152f7ad766feeafc615a993156b	1	1013241812	1	0	0	0	0	PASS
62bc538c6812a83f	soyod/W05/mrna/W05.mRNA.zip	51003330	335c6fcae50fb4f9def6334d55bc9a3fed4991427b732df44124d7e69f00fe43	1	181552494	1	0	0	0	0	PASS
bc33a6f0bb408cf3	soyod/W05/protein/W05.protein.zip	14204416	9ecc98259a25109dedc0db88e9d9c749f51054e41299b087a6e923b67c75dd0e	1	50656363	1	0	0	0	0	PASS
c8bc27ba55ee0cf9	soyod/Wan_Dou_28/cds/Wan_Dou_28.CDS.zip	19518246	ed6c82bdbb531351b3feba3b41195ef213b132576b1f0c6c2386e19c90f3cf53	1	102745531	1	0	0	0	0	PASS
bc01465af24b1494	soyod/Wan_Dou_28/genome/Wan_Dou_28.genome.zip	242276008	8f732896377ea186cb8f4a8dc1fcbb7174f97bb586d1619f015a1cfb8923b8e9	1	1001499638	1	0	0	0	0	PASS
2b0d9e94025decf0	soyod/Wan_Dou_28/gff/Wan_Dou_28.annotation.zip	10142470	b0e921132d292a7bb01934a4f92a632fcc0093ab36eea41ef86cc468b3e8d4d1	1	116373706	1	0	0	0	0	PASS
129652410e184b87	soyod/Wan_Dou_28/mrna/Wan_Dou_28.mRNA.zip	27763948	0c484f9b50ae0735bd89ef43cf636924789f51b26fd6781dcff3f60960460a4d	1	144804619	1	0	0	0	0	PASS
6d630bbb052e542f	soyod/Wan_Dou_28/ncrna/Wan_Dou_28.ncRNA.gff3.zip	85020	5cf2778ccde43e1ae68188ac98bb8c9f224077342709e0a91fa32edf07fd2408	1	873851	1	0	0	0	0	PASS
57f2499e1f1a62d3	soyod/Wan_Dou_28/protein/Wan_Dou_28.protein.zip	11883032	61e3f046658e69b7cff2160097962610b189d20b5c3b41a09f897033b14fa42a	1	35354593	1	0	0	0	0	PASS
ded9b0ecabc6d82d	soyod/Williams82.a1.v1/gff/Williams82.a1.v1.annotation3.zip	17139457	cc603382223b003c47027189dd0d2e0294ab42b6c9e84f65858bea024a2ab645	1	160368233	1	0	0	0	0	PASS
935ae78f60c47dbc	soyod/Williams82.a2.v1/gff/Williams82.a2.v1.annotation3.zip	15241287	97ce67f2c0ba4cb0519b617d17a3b0e9964b532ea9c8b177c4b7e6c388563cb3	1	204482032	1	0	0	0	0	PASS
37310c69000d854d	soyod/Williams82.a4.v1/cds/Williams82.a4.v1.CDS.zip	18129752	4d74c1898bae6c82c1ed823a91511756420098318b84e4f488edaeb86726614c	1	118232093	1	0	0	0	0	PASS
af118fd99a1a0e82	soyod/Williams82.a4.v1/genome/Williams82.a4.v1.genome.zip	251683228	90e5e10c669fa2db50f67327ff48ffa522446787f62b82a6eefb899cb641a883	1	990620630	1	0	0	0	0	PASS
34fa72c15726d4b9	soyod/Williams82.a4.v1/gff/Williams82.a4.v1.annotation3.zip	16805199	36cfd0448338c9cdb69022b6c5b30d62c99c1b4346413a9f6b7ac05666060613	1	182434801	1	0	0	0	0	PASS
42e6205ad29ddb16	soyod/Williams82.a4.v1/mrna/Williams82.a4.v1.mRNA.zip	28192261	d899ff554598b97d31dd9d2ad07ff2b5283f8b536fdfe16161f2c0dfb392c333	1	177003931	1	0	0	0	0	PASS
59b2a96a5b3d90d4	soyod/Williams_82_T2T/cds/W82_T2T.cds.zip	24279631	09c851e2d13265d0dda44bf12557e2b2ceeb2a6bb94aa60b7d54a40a0e8b7fac	1	144576690	1	0	0	0	0	PASS
6d9f4e033c44d941	soyod/Williams_82_T2T/genome/W82_T2T.genome.zip	257058642	ef7230edb29dcb07cc1dc377458b81de421e88d2727fba9bb4022b77da637265	1	1021913479	1	0	0	0	0	PASS
f166da6066fb23f0	soyod/Williams_82_T2T/mrna/W82_T2T.mRNA.zip	37842132	59932cec638b8b06bf832b121d964c85166e8408285bd3be4da480c5ee3cbd6a	1	205689329	1	0	0	0	0	PASS
e4e5169bec3ee07d	soyod/Williams_82_T2T/ncrna/W82_T2T.zip	4058434	173122752c518d999a8cb49d65d1e92c66dcc887f433904cd2e84a1188a86f59	1	33031962	1	0	0	0	0	PASS
4e64c168274b2a08	soyod/Williams_82_T2T/protein/W82_T2T.protein.zip	16879186	295c324e3b18f41aedb0332519bd875578a4edae2dbe930a4291292bb94c19e0	1	67517583	1	0	0	0	0	PASS
2665e91ddfdeb9b8	soyod/Xu_Dou_1/cds/Xu_Dou_1.CDS.zip	18321824	a93edf2330d3e563eb173531ef732b6475995749cd58df453b59fd11da178930	1	91932675	1	0	0	0	0	PASS
da2ced9af8be426c	soyod/Xu_Dou_1/genome/Xu_Dou_1.genome.zip	242126253	89b14e7c35494109ac846504054c1bf706f273da58b21b12b450afa200b559ee	1	1003797389	1	0	0	0	0	PASS
bb97a52639be70c5	soyod/Xu_Dou_1/gff/Xu_Dou_1.annotation.zip	9566402	7857ae8d28c3436e6d4bf9850b92d0f64afa7d65af7c6a882edc005ee64e476b	1	108731446	1	0	0	0	0	PASS
d1030362d22013d3	soyod/Xu_Dou_1/mrna/Xu_Dou_1.mRNA.zip	26772973	66bccc33f880b83f0c6b3e161f578d4d1b2880ff8eaf2ee7b7256c5095106591	1	131888071	1	0	0	0	0	PASS
73ce4fd1fe05e0f4	soyod/Xu_Dou_1/ncrna/Xu_Dou_1.ncRNA.gff3.zip	84062	d0fae1db9fdd73e915cbcfa53e7e8742cec07310a21df0e830e5b40af532fa7b	1	864053	1	0	0	0	0	PASS
696c608322e3de20	soyod/Xu_Dou_1/protein/Xu_Dou_1.protein.zip	11261159	ec825bce2efd5db0ef76385f5413d0828e89e09ac6d02edbe31d32560e7caeb1	1	31651382	1	0	0	0	0	PASS
2f7c932dc6c56a04	soyod/Yesheng71_T2T/genome/Yesheng71.genome.zip	258803666	e993ca825ce719d26e07a79cbb6e551009a8f4f60145480fbcc321ed9222ec61	1	1035349442	1	0	0	0	0	PASS
a7f24165777efd2d	soyod/Yesheng71_T2T/gff/Yesheng71.annotation.zip	13982908	3af1fd511bcbc00d7cdcff7c794755fb330a0e7496fd062dfc4d2b159269a810	1	184457330	1	0	0	0	0	PASS
e5d369c4e0e85ceb	soyod/Yesheng71_T2T/mrna/Yesheng71.mRNA.zip	69066398	e910f74c0f62626ec1e94da7f7e578a2300492b319af9ae815b184bd4332ea37	1	345631906	1	0	0	0	0	PASS
ec13c2849605cb3f	soyod/Yesheng71_T2T/protein/Yesheng71.protein.zip	11701610	d78cb7a14fa042d06dc5e58b946d1558a3e75a9a5996ef6045064fd8998cdc7c	1	31772338	1	0	0	0	0	PASS
25dc214c0f23f7bd	soyod/Yu_Dou_22/cds/Yu_Dou_22.CDS.zip	19592305	392d4a1bd336caab1f846d32fb866afbec26fedf6191116e018e3b31ac637f71	1	101179238	1	0	0	0	0	PASS
ed52609950d78e84	soyod/Yu_Dou_22/genome/Yu_Dou_22.genome.zip	241214324	163aa6eb72d767bd59f38851c5bd11babe91ce6b89fe02ce8ca7849f5f1fed97	1	1007879872	1	0	0	0	0	PASS
2f720dcb48168de8	soyod/Yu_Dou_22/gff/Yu_Dou_22.annotation.zip	10037088	15f6ea0cbe9ceeffdac356f0ac28e6aa48d713c5409d6740aba574855737589d	1	115233490	1	0	0	0	0	PASS
92c6cd7c58297310	soyod/Yu_Dou_22/mrna/Yu_Dou_22.mRNA.zip	27948607	f1d9f31806becffc59719367e2d001645c8acfc4e75934c408ff563d2cea6b4b	1	141452161	1	0	0	0	0	PASS
2f1c513e2d165b1e	soyod/Yu_Dou_22/ncrna/Yu_Dou_22.ncRNA.gff3.zip	84679	cb671606484e3091363e3093e8d30221e55c3424769faa896fe6e00c99c66ae3	1	868713	1	0	0	0	0	PASS
1bf756cbc0c35bea	soyod/Yu_Dou_22/protein/Yu_Dou_22.protein.zip	11915966	ab1678241f149d6a617022a55eb2c93b53ff7bac8556b4cfa148a829c00b4c6f	1	34781765	1	0	0	0	0	PASS
03d68bd491f990ac	soyod/Yundou1_T2T/genome/Yundou1.genome.zip	257369920	07675319604e8f69aaf4af7215488519f88c4692d77f4bfeea076e258a750dad	1	1025324054	1	0	0	0	0	PASS
6b47936353e8ba4e	soyod/Yundou1_T2T/gff/Yundou1.annotation.zip	13785891	4158bc67fb6dc7f380ee5c0bb8b9dc4487a3e6a224df3d7adf833e40d5ae6912	1	181309054	1	0	0	0	0	PASS
1fd4a21fe5ab1026	soyod/Yundou1_T2T/mrna/Yundou1.mRNA.zip	68730033	c98b9c9877d8769c4538d07b1d94ada8f1bb54c036f210697fc51b79245d9119	1	343042531	1	0	0	0	0	PASS
98bff72976d0461c	soyod/ZH13_T2T-2/genome/ZH13_T2T-2.genome.zip	263107912	2e8e3589b581b447efb6222ec138f97665f1d40146bdfb41d25507f10abb28db	1	1031942087	1	0	0	0	0	PASS
f78ac47d0fd0f890	soyod/Zhong_Huang_13.v1/cds/Zhong_Huang_13.v1.CDS.zip	23027416	55d17c1384bcf2a69b3f32ac889bddcb2cb99053b69bffa74fcd78f4600af042	1	94511803	1	0	0	0	0	PASS
a5c88c114ea545e6	soyod/Zhong_Huang_13.v1/genome/Zhong_Huang_13.v1.genome.zip	260202715	182d058f40984bd10ae36e757697f5e6726ce6c1129f59101e1b96c6c7d339e3	1	1030527402	1	0	0	0	0	PASS
6538a7ec40bee0d3	soyod/Zhong_Huang_13.v1/gff/Zhong_Huang_13.v1.annotation.zip	8545027	41e7f2c87824ede4772df40a0d97cc3fde8b010692dd494d52aa60e01d8c062b	1	127934704	1	0	0	0	0	PASS
91b8eb45c6991ef1	soyod/Zhong_Huang_13.v1/mrna/Zhong_Huang_13.v1.mRNA.zip	27613669	78758cd279787244a028324427ef835407ec86104060de6f1d25e6061dd216c1	1	112533350	1	0	0	0	0	PASS
fe3d54da850051c3	soyod/Zhong_Huang_13.v2/cds/Zhong_Huang_13.v2.CDS.zip	19885415	081c19bd30cdef0dc8a2fbe3674d6a174509a507f9e3d6215f4ff555e8268f1b	1	129233134	1	0	0	0	0	PASS
a9659c0685f811f6	soyod/Zhong_Huang_13.v2/genome/Zhong_Huang_13.v2.genome.zip	245425363	382a07921f713b8542d7fee1954372edcd86bf5852fbe3047d3e9ff645c7082c	1	1011958661	1	0	0	0	0	PASS
984c59730168bdc5	soyod/Zhong_Huang_13.v2/gff/Zhong_Huang_13.v2.annotation.zip	11836664	694529f8c8d06f1e0ee0a8f30793e69e35e16e30b0cc3334c2f7361fbf5fe8f8	1	153596888	1	0	0	0	0	PASS
7c368d54bacb1957	soyod/Zhong_Huang_13.v2/mrna/Zhong_Huang_13.v2.mRNA.zip	34564483	2d588ad9876fe5784fee1c79e9aae954b7d2df6ea1f9a391d3a16ca6bb088b6a	1	205876399	1	0	0	0	0	PASS
e7f0e42515e6d504	soyod/Zhong_Huang_13.v2/ncrna/Zhong_Huang_13.v2.ncRNA.gff3.zip	85111	29d3d594c7ff590d24cda170674835b4e83e5bd4fcfaa0369ce3143a7d1fd3bb	1	871146	1	0	0	0	0	PASS
29fbc37501aa4df8	soyod/Zhong_Huang_13.v2/protein/Zhong_Huang_13.v2.protein.zip	12091292	501e2ef95e03e1d121a57019a20c7c74bdfa6c04c7b98132e52c8949e9058ffe	1	44387963	1	0	0	0	0	PASS
2633dda6e1864365	soyod/Zhong_Huang_13_T2T/cds/ZH13_T2T.cds.zip	23950147	7573abaa0a4e16a124ea57259a76951c0022262bbe5cf9f686933bec0ee0c9b7	1	117836526	1	0	0	0	0	PASS
8ae633b96b43b8be	soyod/Zhong_Huang_13_T2T/genome/ZH13_T2T.genome.zip	255959924	a393934cf58643dd89ec7621562378cdacf221a91335d30660cc34c3f1844318	1	1017311706	1	0	0	0	0	PASS
9254c23b049f6982	soyod/Zhong_Huang_13_T2T/gff/ZH13_T2T.annotation.zip	47519406	7a35f4f0783428d357c461145762ee8ea55103b4d2596e077eefd602354af874	1	511991251	1	0	0	0	0	PASS
de91cf8acac7cb34	soyod/Zhong_Huang_13_T2T/mrna/ZH13_T2T.mRNA.zip	33669515	cb21cb35a8b9038dfbbd9d2e7a6b93b1bdd29d60710d1ebf3200f8eee3e55fef	1	182022940	1	0	0	0	0	PASS
c6fb26afedeef9b4	soyod/Zhong_Huang_13_T2T/ncrna/ZH13_T2T.zip	3687236	afedcd92a59aa4f7ea3a0306bce7bc6fe666099e615afa2e0f9f77bddd255fd5	1	29516943	1	0	0	0	0	PASS
2f319171229ac3fa	soyod/Zhong_Huang_13_T2T/protein/ZH13_T2T.protein.zip	16899726	fbd51135a79e88b4cfd7ccef27abe962525fb867afad7634dc6262b1183d3be1	1	56322027	1	0	0	0	0	PASS
25287c01e8cdc772	soyod/Zhutwinning2/cds/Zhutwinning2.CDS.zip	18303592	72ce3c114207a7f93b39d4e57a10a41065c67f7de34b8cf41e0bd75107232c9a	1	92986439	1	0	0	0	0	PASS
baba6433a1f20ab5	soyod/Zhutwinning2/genome/Zhutwinning2.genome.zip	241766261	1f64eb702267061617bf6b3782eab3dfa6d0e98efd3a25898584d339d8f6f14c	1	999202653	1	0	0	0	0	PASS
30819cddf2c8cc07	soyod/Zhutwinning2/gff/Zhutwinning2.annotation.zip	9659325	d53c7b39b0683689ba5b294937b9dc5d38d76e4431257280ea9582b45c81ba24	1	110006654	1	0	0	0	0	PASS
d31e08643c6422a1	soyod/Zhutwinning2/mrna/Zhutwinning2.mRNA.zip	26689132	5bedf381c336e2307d4679faee7d72784a470de4cc90c01d6acd76f31acb5e35	1	133905349	1	0	0	0	0	PASS
4d7aefe157f8c38b	soyod/Zhutwinning2/ncrna/Zhutwinning2.ncRNA.gff3.zip	85814	aa43f293beb31dc12c94455da5b797e41a0a90146c0f52c7be58393c69f8f71d	1	881373	1	0	0	0	0	PASS
1955b7c8e0c2793d	soyod/Zhutwinning2/protein/Zhutwinning2.protein.zip	11284694	a7122484d8c9352b3eb90c78548ddc1aefa14abdc17eb63564f64293eb94bd56	1	32010599	1	0	0	0	0	PASS
3d5388b7ca8d846e	soyod/Zi_Hua_4/cds/Zi_Hua_4.CDS.zip	18688159	44adeada6f340a9c76db3e6302fade6ab0cb8097a8c919722ff0951155dae67a	1	98184797	1	0	0	0	0	PASS
5be2b1e193d38aaa	soyod/Zi_Hua_4/genome/Zi_Hua_4.genome.zip	242863222	8342445d430f851d5a8342bc68a194e08ee983b72631c209bd28985c1c70a127	1	1011672179	1	0	0	0	0	PASS
3be8dca83da645ea	soyod/Zi_Hua_4/gff/Zi_Hua_4.annotation.zip	9965310	ec25ed47f41d5d78fc5d1c1f2e70034720837b33e47c7a254014f1c60bf2bf28	1	114339110	1	0	0	0	0	PASS
a56b859414d54766	soyod/Zi_Hua_4/mrna/Zi_Hua_4.mRNA.zip	27746471	be3e10805930e5087773532ea7203ad4c399fd24155209e60872136fba10ceff	1	142692281	1	0	0	0	0	PASS
749300831812e1e6	soyod/Zi_Hua_4/ncrna/Zi_Hua_4.ncRNA.gff3.zip	85624	f46af0ff6f4e302d02fecc737059b5f74b47a29d07a8bcb6dc9e92286e416bf9	1	876054	1	0	0	0	0	PASS
851ea60570cdee81	soyod/Zi_Hua_4/protein/Zi_Hua_4.protein.zip	11546855	ff8c479fb82b67cd324f8af109479802a84ab2dee4baaaec00bceef5a9b9383f	1	33777559	1	0	0	0	0	PASS
