candidate_id	orientation_signature	orientation_group_id	orientation_group_size	orientation_representative
56bc7c342b765b44	8fd3a220610315cb95e20bddc705e6cc57a64999224799c0042734dfb8dcc6a7	orientation-8fd3a220610315cb	1	True
583ba5d1deb2b917	08ba500133c68bb9ce174422ed29c1397d76ebd421fd46626b8fdb36e9609b93	orientation-08ba500133c68bb9	1	True
5844dd514643bfc4	7b5df1cefdfc19610904f4c71b0d5a9ff771e25d10dddccc81de6a8e38fc96ad	orientation-7b5df1cefdfc1961	2	False
58455bfa5108783d	65700949c42b9b528f05114cf60929eb46137576ba0b59c80f73b7724a360ce9	orientation-65700949c42b9b52	1	True
58846353edbf3856	0bb995b306caa0f7ac5ab4d694776e99e3c99c8014b70bb112f4768ac3b4edfa	orientation-0bb995b306caa0f7	1	True
598b924bbd0ebb7a	dc5c553f24d7c1354a497dd0f63ca7a6a64fc71f752cd8e354f6741e1c002f6e	orientation-dc5c553f24d7c135	1	True
5997348d85494b8d	f3307d0c4af763af867948fa77877a79b3bf564831d9ce5095a4293405ed8f23	orientation-f3307d0c4af763af	1	True
59c41dffc41a6f25	293b712000f57f81615b44f8c96fadb664c1eb1ac917035159dc556ef372198a	orientation-293b712000f57f81	2	True
5b7b911fad7a8bec	27cc5f95d0291fa71a15bc01903db97a50bc6899b94560d664bc452d014c6266	orientation-27cc5f95d0291fa7	1	True
5c609cd3a3d987a7	42c695cfae92af8c90ae17360287ab9b46c53f325d750e9ca5f6f709f9411ab5	orientation-42c695cfae92af8c	1	True
5cef0984c5c08369	cdabd480c6a7110525fed0ef38852e8cd0dc3c3795e1eed48dcd6bb954ddc853	orientation-cdabd480c6a71105	1	True
5e08ff78ad87b7a6	d711ad034237dc49eb17ae30581ebe325323dff60accab72d7163da78fbb5dfb	orientation-d711ad034237dc49	1	True
5e1a6f42336f1a1f	ccaa2266bf706e3ec6d6fc4483d04c9ce355ef4894a6d45f9d3a20e8e8caa529	orientation-ccaa2266bf706e3e	1	True
5e5305f82c9763d9	d0a46d64157f146438cb188f3671bdaeb2be9f66aaf0558840bea15fd028994d	orientation-d0a46d64157f1464	1	True
5edfa45b3bdba07c	0496e12275945b6d22136c3c17aabbf9d37a101887e6f09499493a55218aaf25	orientation-0496e12275945b6d	1	True
5f25bd9cfe3467d5	ca12a41dd40cbd309e8994d2edee4d05df14511c6dc3b93f75dcff76bac42205	orientation-ca12a41dd40cbd30	1	True
5f7c4f84932c68e5	18fdcd728288b4268e890c3ec636f695e557f17d14b2bc3ccf9601f6c41dc8a9	orientation-18fdcd728288b426	1	True
5fa6a3a0175447d1	1ecd07f2037a4ea97b408103e1ba1de8be61a8fe66c3dadb4a68073136137708	orientation-1ecd07f2037a4ea9	1	True
600ebe0768f2875e	a4e27d71af6b5772709c2921afb85782ad5947265866d59bc5b67fc31493913e	orientation-a4e27d71af6b5772	1	True
602fdebe64673b64	7354208910fe751151a0358cb742826a9cfb27575b08d1d576532eba66ff2f4a	orientation-7354208910fe7511	1	True
60946b7f75fef429	3d26859dce23f4527277dc6edee9768793060f96e1c0af064c15f010ab917db1	orientation-3d26859dce23f452	1	True
6124e98316fbaf8f	2818facc3ed5c76b79891c383bf0c72c5a384b267870dd9a3cbfea568783a964	orientation-2818facc3ed5c76b	1	True
613e5d02eee44955	b24821801d8680adf592bcd4f49d386df4a4227cdfed4716d44dc1a04e0c7c5d	orientation-b24821801d8680ad	2	True
61500660d0e2a930	8e7bc08d11d16998788abe156ced389eca797baf2df329e9dcd75536fc80cede	orientation-8e7bc08d11d16998	1	True
61894c4aea5cf5df	921bcbfcb8db2d57208da95bbd56bd48acffeaba935c0a3468c308a2f4486e68	orientation-921bcbfcb8db2d57	1	True
62b5a2ad4c02fc09	5263c5ae3e2df2c4d3891cc24a710f12eeab55be03f45ee91c350513bc37e979	orientation-5263c5ae3e2df2c4	1	True
6376df8caff95330	5661814794a413bde921c4a4885e0823f975c4eb777035fc458ec2724b7cbc76	orientation-5661814794a413bd	1	True
6397eb32949b6af5	24463fcf3af63f504eef2fa9099f60c04986178956e6d682f6ec40723b82bde9	orientation-24463fcf3af63f50	1	True
63eaed57fd05de9f	79470017fd1ecac23963c2c0ddac8428ebc7d5f82c73756d9cd813b4e199555a	orientation-79470017fd1ecac2	1	True
645e1d911f5e40dd	d35984b8c17382da5a8e66b785e06425ccda12c930fc5c0323e0da7204f5f33b	orientation-d35984b8c17382da	1	True
64ec16ced6b33a23	025186295bb3f5bfa1ad062355046e1f1aadc33ba5017746780e7d26022549d1	orientation-025186295bb3f5bf	1	True
65686f241f0eecc0	fce58121b7049e14fe01dddc074ccaa24bd281af582222197fc6bf10610e382d	orientation-fce58121b7049e14	1	True
65cb087a2c0df3b2	1d50032bbe097d552c5a2f75abbd8f1d604e706979f34cda0d7950821d1bc8de	orientation-1d50032bbe097d55	1	True
667ae3303395f049	2824d74f42f298e56f2625064fbc79a8dfb44ba3fd2b9553559b2d1b22e66dd3	orientation-2824d74f42f298e5	1	True
674ca93d838c443b	384f89a758309dc17ff3b00f811f5cd5da777216a052d7ba550d7175af328ecc	orientation-384f89a758309dc1	1	True
67a06c3a40190e17	c9fdba4d057cfa68d4fa412d68424875a1b6158c8b88bb91e57b0a874dd5b06b	orientation-c9fdba4d057cfa68	2	True
67b1f1b0362f67be	cf28bcefaaf6f6a4ddbcf136df3b6a4d1d54efb5e4b63218d63af8be609e8405	orientation-cf28bcefaaf6f6a4	1	True
68f812ed7a08d2f9	ceae372f27d1bfdc9be9d56a68e4533894f389177ed0f038277bb275a95289ee	orientation-ceae372f27d1bfdc	1	True
6935c73bd3792804	c736dbc17fc593806f68546b161ab94494e801578ddbd0eb7f230d99fffe95ef	orientation-c736dbc17fc59380	1	True
694caad1321c36d6	fc86bb41c417b881bb4c155d59a2cc937687d87f3f7229a5fc6b51bcd2c0dd44	orientation-fc86bb41c417b881	1	True
69e6987cb4e1b416	6a8e95b7b0bb676ea24e168ef28f7ba922ceea51a8d7c7b163e53164fca3bfdd	orientation-6a8e95b7b0bb676e	1	True
6ad3d7c855c721ce	c9fdba4d057cfa68d4fa412d68424875a1b6158c8b88bb91e57b0a874dd5b06b	orientation-c9fdba4d057cfa68	2	False
6ade7bff17ee0c95	ac91b25bd2533d6ac1f6dc859c336fb6dff885967173ea4373dd17de08910437	orientation-ac91b25bd2533d6a	1	True
6b1673473c52ff69	10d3170d90cdc6bb8a59cb813136feebbc4b5091ea2f930d1356df81c65bb90b	orientation-10d3170d90cdc6bb	1	True
6b3f74e558280caa	d599f45b7914ae922b3aa2ba352e424a9169aee549544b2861f0e62e54b3e4e8	orientation-d599f45b7914ae92	1	True
6bf70d52652c1adc	8b654df00061fe1ad71f53592d37dc009c847720e555fc5d8ad2d3b5f3f8c7ca	orientation-8b654df00061fe1a	1	True
6d05c41e960f6f2d	3e8a99eb3e6254edc88508d2ec69f6835a43554b1aac8cfb3c9e0f318a7c47a1	orientation-3e8a99eb3e6254ed	2	False
6d318d195b2a060f	57ba6a43217c5ff663ea994e614734675d66c89eaf1676994ef96c5655d51e50	orientation-57ba6a43217c5ff6	1	True
6d38dcb5c92d95c2	7c6696286ea45d814395b69d49ea90b245719a87042817b0b93bfd3682c9503b	orientation-7c6696286ea45d81	1	True
6e568fc7addcdb8c	d68a2237248e1a03994fa4186a78c8e693e1a4708da08b04106c4dd3f376a976	orientation-d68a2237248e1a03	1	True
6e71dbe473d305ba	88d5b4ae03a9861e9948205bc4b39388436ce89ea7091f9d159ff87226e32fbe	orientation-88d5b4ae03a9861e	1	True
6f7311d80af7f768	24b8615856d34394c1b79dcb7895c92c7d0215028ba32e30de1d348230eab980	orientation-24b8615856d34394	1	True
6f87e906bc8ad96c	1bc7db3f5a27298b93864b5f4b8a783464f085169e512a989576fca73294ae2f	orientation-1bc7db3f5a27298b	1	True
716e480d13e4dbdc	c93f2c85583556d6361f60497ac5bb63060cf6bbd769493908fbbfd6de7edafc	orientation-c93f2c85583556d6	1	True
723b79a6bb0fbe82	87aeab46c7cdeaf5c4dfb4dcc61e9d67b6535687a93bf43df378b577306a8aed	orientation-87aeab46c7cdeaf5	1	True
7243f5aba1a2942d	b66f8d3ca328f4a9af12a611f15abee14991b17737b26c3b4393c93ba9234e41	orientation-b66f8d3ca328f4a9	1	True
738786ee98895b23	9610b1de36bcd086f437bc585d968b7c0b1fd3de2bc4e11797117c5fabdf54aa	orientation-9610b1de36bcd086	1	True
73e72487f230e42a	33bc919d049a3ad809f0210f3d676ca11875146db9b40aeb2d317e73829b038b	orientation-33bc919d049a3ad8	1	True
73f8ae3d7230df9e	cbf267672459d56e0fbb0a6db9bb4b318deb47207a7c4681017fe097d0bd495b	orientation-cbf267672459d56e	1	True
740dfddc17e524d3	5f36d022a01f0ec4a1aa429421c7482515ab3c0b817c9a8bb9332cf64e7abe6a	orientation-5f36d022a01f0ec4	1	True
751847692850cd02	6ba5e2a3fda58c772917ebcaf5c09087a94f6ad01111b9d8c52f83515b1dd722	orientation-6ba5e2a3fda58c77	1	True
75250b112de08448	41bf906b86efe3c21396a0fe974436a5135ddeec9b373adb346e53db5ce8acee	orientation-41bf906b86efe3c2	1	True
771916477a313049	9b29c81f2f65ff6a0ea48596c11678857728a215bdd1989146fbd29534bc9cee	orientation-9b29c81f2f65ff6a	2	True
77a1986c7108dc97	8b88a7f062893656c714fa2106d626f69f6ccbe25b280e1d481ec5fd90a07af4	orientation-8b88a7f062893656	1	True
789b7b4de543e431	9d25372f61ff916c2f43d26b3b95ccae02dbf5ee48c1a1f6d0a40652c61ccc75	orientation-9d25372f61ff916c	1	True
78a4bd04f924b968	f4d070271c32f5509027943428e0242ad04e99ddacb1c4c2b1e71930be32a282	orientation-f4d070271c32f550	1	True
79fb4a707bd970ac	d35bba65775ad0e083a98429fd941f616f09b33883ad504b659289afee515e94	orientation-d35bba65775ad0e0	1	True
7b30922c82607f47	03639989a7a4e0dd84a505d331a4b7ff6a8a74d26ecc12f879e3bbaada85322a	orientation-03639989a7a4e0dd	1	True
7ba0f9e9afc15fd9	b096e1f7c0751b8bfe8145079948bb1a15edb1be9c5f778ad9b6bfc422cf5cd4	orientation-b096e1f7c0751b8b	2	False
7bd5fe443852df1c	109d55d117e6ab4193b7ecf633b72441eefc1ea6b34c222933d8a2b60bcf423e	orientation-109d55d117e6ab41	1	True
7c74d70af048510f	2d30fac9f2c6e6f746bdc00247a81c0e5062819e4ddd2660ce87b0f87142a810	orientation-2d30fac9f2c6e6f7	1	True
7c87f851a0c52b0a	8489dfa7e74fea49a7167488664d68f210b315bf4ed18f016a77935991d7e3ba	orientation-8489dfa7e74fea49	1	True
7cbd110bc3a62d6c	078c6eb811c166fcef2592ebb767c14ece62a1774f91cafb152d57f7838a2af5	orientation-078c6eb811c166fc	2	True
7d5b0b954f5783c7	b7e2feffb6796898b6c93a03dc5aeb82ee6cd4f95f79acadf7899f87d2afb12e	orientation-b7e2feffb6796898	1	True
7dda2de8855030a8	7abe11b392d8f5ba31444a27c61a5c561b5c6a0ded2757523737889a32282a42	orientation-7abe11b392d8f5ba	1	True
7efb61008671695f	04c406e91274246ad64dc47b83797b7b75369050a6605ea73f2dbf52ae2415c5	orientation-04c406e91274246a	1	True
80147d624aaff244	59ec5dfab4a4247f792aafea73d9a1fe1982252ceccb1948fd20a47a93e7bdc0	orientation-59ec5dfab4a4247f	1	True
80f28833ba23bc37	28116f4d7bad202d31ae7bda9e9cd197ca786e5349f7d754cdfde7b3b6852b3a	orientation-28116f4d7bad202d	1	True
810b76c898ad2a31	5e9f52c1724d399bed81f1000f085cb985624124e11782a0a58735c2d1dba855	orientation-5e9f52c1724d399b	1	True
815b4f8dd744868e	7888e20c1ee9cd9aa3147bb37da1fc7635819c64efe3bff8b4650cefc953e981	orientation-7888e20c1ee9cd9a	1	True
825e7fa74db16e84	b0f58fcb69d118f05c4ddfe670837071a366a20511bf06136768363380d412f7	orientation-b0f58fcb69d118f0	1	True
82ce90eea621c1cb	ba53e7857acf5532b66b09bc0781cccd77eec912a7e36b6db1ed037add67c871	orientation-ba53e7857acf5532	1	True
82f17b8447248a9b	2a56fe8b3415ed8db4992235a563a2004f05df76634edc78e0d3a93262f59158	orientation-2a56fe8b3415ed8d	1	True
8317f2f6bae2e9d2	e3db2d024b2926346967848241fbb070a2b9a4884068dbb375f3af17b5a68877	orientation-e3db2d024b292634	1	True
835872309eedbf9b	297875fdf160e4006a4bfef6ff69b113a0b3dad599d1ed40a5cef9e3ac5a61a7	orientation-297875fdf160e400	1	True
838679e55c2d0890	abe34c2594478ad79754da89087b0f8d22c45014813a4f2af727c04a73be3f7d	orientation-abe34c2594478ad7	1	True
84b734e351285496	4594c0f446b6f293e661575da48228a5ba932ed2d6cea1a6b2ed6855c025f617	orientation-4594c0f446b6f293	1	True
84f1e992467917d4	d8e2f7793c88ef82f3113b06b644d192e77cf6d3bf3d56e3bd9d518ce417902f	orientation-d8e2f7793c88ef82	2	False
8508dc7a9552d402	56e099a079d641d327a1c617864378fc3c616c5322effb9daa117accdff6e59d	orientation-56e099a079d641d3	1	True
85b481ae24b243fe	97622803560341e04016176a99aa32b54395fa055cd05ac4f624cdfaf1177da5	orientation-97622803560341e0	1	True
871fd28ea67a2de5	d2af460698189bfeaebf8039c974bfdddafe731a57433da8a476a3446670f015	orientation-d2af460698189bfe	2	True
872c83e913b87cdf	5bc9d6585e5397b6497e50e2f28b10fb6b6899897d58eee04fe48284c7aeca44	orientation-5bc9d6585e5397b6	1	True
887fc38a30f65f36	d5b97f90f37c523416895e0103365bbbc505f098aab9cb7b912f189e4fd557da	orientation-d5b97f90f37c5234	1	True
89115ea484912dab	81943d6e175b8ffdc807012e98a5dc457c985a4efcf18c0f6074c4dafe4ac23d	orientation-81943d6e175b8ffd	1	True
8948693e7614b9a0	b4c331e23670fb6a829ac1445c3687c4f108a4dcf7aa641114aa7a7648e4e332	orientation-b4c331e23670fb6a	1	True
8976a9631a003b60	039142df1637d8fff8e866b56cf3834b3e24e31cfb9ac5deb242e5dde5f01fb6	orientation-039142df1637d8ff	1	True
897c7e04cd83ff6e	e7c7faf8285cfb74654467224e6dfdb9fd951e58583209e82c54202832ccd0d4	orientation-e7c7faf8285cfb74	1	True
897ce508817930ed	ae6021b4864fdb23dfbb6a1fbda69aa9ad6325fb77906bbd09a5b4194eaf3efd	orientation-ae6021b4864fdb23	1	True
8b3cca50063af126	6798a669088462178c3a0e358dc7db334e23fc90779ce12eb472bd6f2f6be903	orientation-6798a66908846217	1	True
8b8441e9f58552ca	49428ff541c992e4a1aab5e54fc7d0f7baad02b1cc2896a60776a0ef9d41e307	orientation-49428ff541c992e4	1	True
8c21e283eca8cf3b	be549f0155a75867bb59d7bdc98d292ba3c7509509019b9c88edc299cb5cd8f5	orientation-be549f0155a75867	1	True
8c9674ea08fea643	f9d13e16f4a23ec3e520b28391b9b2899fda58a12d4efb2aab02dbb59db7f587	orientation-f9d13e16f4a23ec3	1	True
8d0c2b4f173cd9e7	cf06cfc674250960d82f69ad38b8617776c85776583f3dce22243730a0e98e52	orientation-cf06cfc674250960	1	True
8d6f277e4817e7b4	0f3f318e0c866e46fb608e18f4b55a6a1f6ddf86b98c96614346aef70e32274a	orientation-0f3f318e0c866e46	1	True
8e89eede93969eb1	ddd7a62a9400d8567327673a88c8f454cd5ba062da6bdb0f00d31e6640720986	orientation-ddd7a62a9400d856	1	True
8f45022fc827f860	9b29c81f2f65ff6a0ea48596c11678857728a215bdd1989146fbd29534bc9cee	orientation-9b29c81f2f65ff6a	2	False
8f9a4aa16c3e8be0	13cd2d372d60764ffec1e935c2866a316eff28dc1ba4578e526a57b6c9edfba8	orientation-13cd2d372d60764f	1	True
8faf2e32feb10cf4	706ed9894805bb1318ad11322c84f1a4878ea78a974faa0504bbbf007e028f48	orientation-706ed9894805bb13	1	True
8fe7fd3a55e3c80f	4ccd232b86366bd77dccbef82bf8a3acd85c7e7df08eac976ef262bb78f51f7a	orientation-4ccd232b86366bd7	1	True
9065b12aa8b08a62	31d51801e8130e68f846c269ec46a4a10bd6d3995853ec4382555ee7b9c39d52	orientation-31d51801e8130e68	1	True
90867f909324c225	fdc8f6fe07624afc9c80227df5377e1f0838d48921ab37d49cd44cc60a7b4080	orientation-fdc8f6fe07624afc	1	True
9091fb3dce4409de	becc8970d6e19edc151477f788adb8327b4a468423658e8ffd8c970cd38690d5	orientation-becc8970d6e19edc	1	True
91a6c657f1069f3c	8ea5595931edb9681e41d7f771f307321c47e81c009c3b10adb97c9b3873ca04	orientation-8ea5595931edb968	1	True
91d9e7a5c6007f1c	48e9313d0b776398973adb457708bf5620f05124d407a9d27b93519f82180825	orientation-48e9313d0b776398	1	True
91ea3a5d896e6648	188e623c3c4e021e33e89946a6582267d213bd170deb57d8320f01e34b2dc99d	orientation-188e623c3c4e021e	1	True
92f7f0ccd5377589	1f2d422e3243f3eb07d181634e69f8cc0c7aaa5cd838b2f00492dfa22fce0852	orientation-1f2d422e3243f3eb	1	True
9424d12775920470	bbcb53fa275b4c175fc2dcd76d1b83972361e42295d28d0177df17d47a4eb6c1	orientation-bbcb53fa275b4c17	1	True
95486f63b7f485a6	73d151490432bf6a1cd341d20ca4df77c135dc66a87203bdb13a088984713505	orientation-73d151490432bf6a	1	True
9570ca5030231e0b	81347ee61bcd00b4c08224881382e79351d363cd084b9ba60cf9c3cca7748d59	orientation-81347ee61bcd00b4	1	True
95bbfbaafd922b81	50cbe036339ae126f9e48cd91e4df345cf7a5c63dda75034fb76fe39a4b616df	orientation-50cbe036339ae126	1	True
96468b4838f74d0d	ae47a49b646b8b69ceac307f073181d8f4bd671d35a083d8fdad08c7ca2d819a	orientation-ae47a49b646b8b69	1	True
967d0dce8b2a2937	7c0e0ae5d15ffb281dcf11748c3b9d3acaa273584b9a1f791ea9420be680ed00	orientation-7c0e0ae5d15ffb28	1	True
96f835e97da93b9c	68591b3794c4bc321395684ef8e67fb55eb918939b8d9c2af1d3f42070996102	orientation-68591b3794c4bc32	1	True
97210efb3ab98bd3	ff61670dac8772cad9f34efbfa56db3e6c2304f438d398dd543a1f40596a1742	orientation-ff61670dac8772ca	1	True
984c80b232cc5b76	e664b4e02c69c6e781b9027a60853ff9eb004f0d67811608840089eb5d9f8eae	orientation-e664b4e02c69c6e7	1	True
98cf7f6c3f3626e4	a1a8fd6da140edf677f10a4e0fb2611d4a75699d6ff658e785d7fef3f8eef739	orientation-a1a8fd6da140edf6	2	False
99c161f1a1f6cbae	0a146bc951452fe89f3122469e13786f9de2a10951125dac20709cedcfb4f774	orientation-0a146bc951452fe8	1	True
9a90df53307f3e1a	6a6aae372bdc52912d828715d6d8bd2b1cc5c7aeb5bcbfd7c69f45e272603301	orientation-6a6aae372bdc5291	1	True
9ae82c2a17244c72	4bb8a63de80c36541a067cbb6847f21374f74bdaa7cb4a051dc556cd1eec2101	orientation-4bb8a63de80c3654	1	True
9b97f5ac21ca6ece	0f656de838995e15941819c0c3fbaf7259a836e9bdc08f59a07274ee0fd8d276	orientation-0f656de838995e15	1	True
9be29dfc5b01f8ec	2ab4e6b9d4dcf3a39da1cbba2b806e6725a23662e9be5f8158d17f2c898fad98	orientation-2ab4e6b9d4dcf3a3	1	True
9c8d9d886271b484	ca3dc4ea9aecb500e5120e8efc32edf2d77008f1ce39c9ad91bc2be1f931024f	orientation-ca3dc4ea9aecb500	1	True
9cb5484612530a15	274ff2e85f4141be2c7d2870ec4520fb900c0cfe2b85f4a50fed5501d1796be2	orientation-274ff2e85f4141be	1	True
9ccfa884b670f7e8	e3ed08da946b1f31014d39abc6f906b76c0f084cd49a06f854b544c315249f94	orientation-e3ed08da946b1f31	1	True
9d9311fce6d06103	284b29200d7fb7fa87848e51c91b73b8b1cf3ce45353d94917657487172ca49b	orientation-284b29200d7fb7fa	1	True
9db5866248855507	c0ebadf5816a7a957788ab83f636b4d86e0ea565ee450f57491ee6fcbe34fb91	orientation-c0ebadf5816a7a95	1	True
9e54af83267bcb6d	0a4de9e3cd39dfc2c20dbfc7358b191c9250c899d3ad980a8ab0b72c60409db5	orientation-0a4de9e3cd39dfc2	1	True
9f4cf8cf79cb4c8c	0f3a0a0abfbf3a9248ace21f2690d90382eba66c4c2633a27fd5a998b59d6ca8	orientation-0f3a0a0abfbf3a92	1	True
9fabec0202ef64df	dc1c2285b17fcfe7005ce6756684c97e9ed5f7740a20de2ebfb6a162487def75	orientation-dc1c2285b17fcfe7	1	True
9fd356999459cb1e	bf742cf0b638e0a2b074ce7105c2853c240e1d23e51f68dd272f011689a22f1c	orientation-bf742cf0b638e0a2	1	True
a0335dec2cceb268	b4c476ce762986d3b2aec822e4b4fca552803c801f6c7f986ce09a9e385ff7bf	orientation-b4c476ce762986d3	1	True
a1031c671efeadfc	ff037566d5a7949636ffea88c912aa6ad0ed86afea5469251afa92d9ed53b5be	orientation-ff037566d5a79496	1	True
a15dd91940f10d0d	20af8130ac3cfbe59e235de28a37d0e4d9bf3f54e4a4ac094ab7945c1e2947a3	orientation-20af8130ac3cfbe5	1	True
a1783bbd0690e1b3	59bab7d00f938857aba5b021d5adae5854f7dab5334d8dc666fb8a73aeafeb83	orientation-59bab7d00f938857	1	True
a199002370e78db1	66aa4f2ced8bae286a2a8658d27067127c619d39d98b0654deb728fd7e756400	orientation-66aa4f2ced8bae28	1	True
a2483b0cb6635bf9	025f972fdc826d476f61d3ea30bf960922646c4920754646a5dc9078ebb82bc2	orientation-025f972fdc826d47	1	True
a35b368409a3967d	e5bd8ce6e0529935904568e494791ef800e12b179af88137ef3f6e7bdaad34cc	orientation-e5bd8ce6e0529935	1	True
a41b3d5718e9bcd3	90fe7d186c792a0dac17af0d548d4bf1c58b146bab2cd041f892fe3c8ee8dcb2	orientation-90fe7d186c792a0d	1	True
a427b3f85dfe3573	df10f9b66e4beece327764005bd6c56d46efb870a0a341611d8cc982f7611cb7	orientation-df10f9b66e4beece	1	True
a42ce6f2416d978c	721d7c85d328583605498f01b35424aaf4bbc5b6aa63bff5f5d74cbb3054d1f2	orientation-721d7c85d3285836	1	True
a48215b6f4d40922	81588733e22124568670a155f99e5de5bec55d4416344b927325443bd284aa1e	orientation-81588733e2212456	1	True
a51067f67f6a4cc7	2face8ede517f5c388c92edc6a020c441480229b18ea7026a962a91f2605d346	orientation-2face8ede517f5c3	2	False
a52d53fa555afdd8	e149f1464f75f6601d024920ec2113e264f35d373ac4ed1d94bdfe6aced4c010	orientation-e149f1464f75f660	1	True
a5e485b56aa79b8f	84277d45e92d8f6bbdc00b2e986d8ddf1b3e958abbea1330db5829cf128d44c2	orientation-84277d45e92d8f6b	2	True
a7ba1bdcce7a1bba	423809dce24e8ae1e062df815125238795cc11f7b98da74e71efbfd7b63327f3	orientation-423809dce24e8ae1	2	True
a8412af2ff4cd5ed	9cc7053fc8b8c7888d8743ab72bfc747ee7d2582098b893612d54c5df25b08a1	orientation-9cc7053fc8b8c788	1	True
